Driver_ID,MMM-YY,Age,Gender,City,Education_Level,Income,Dateofjoining,LastWorkingDate,Joining Designation,Grade,Total Business Value,Quarterly Rating,target_label
1078,12/01/20,38.0,0.0,C25,0,31540,05/02/20,,3,3,1678910,1,0
1079,11/01/20,40.0,0.0,C20,0,84873,28/06/20,13/11/20,3,3,150660,1,1
1080,08/01/19,36.0,0.0,C9,1,47594,22/10/18,22/08/19,1,1,0,1,1
1081,02/01/19,24.0,1.0,C5,2,55551,14/05/18,02/09/19,1,1,-96960,1,1
1082,09/01/20,35.0,1.0,C27,1,35079,14/04/20,09/04/20,2,2,434400,1,1
1083,02/01/20,26.0,1.0,C28,1,60417,28/10/19,02/10/20,1,1,0,1,1
1084,06/01/19,30.0,0.0,C1,2,49521,13/01/19,06/07/19,1,1,705030,1,1
1085,05/01/19,35.0,1.0,C3,2,62637,10/10/18,05/09/19,2,2,2155780,1,1
1086,12/01/20,35.0,0.0,C25,1,94519,31/08/20,18/12/20,2,2,0,1,1
1087,12/01/20,35.0,0.0,C3,0,89854,31/07/20,,3,3,2553260,3,0
1089,06/01/20,37.0,0.0,C11,2,60905,04/05/20,06/09/20,1,1,0,1,1
1090,12/01/20,39.0,0.0,C13,0,96750,27/06/14,,2,4,50382490,2,0
1091,10/01/19,31.0,1.0,C22,2,45720,01/03/18,10/08/19,1,1,6600380,1,1
1092,09/01/20,31.0,1.0,C16,0,36118,02/10/18,20/09/20,1,1,10885280,2,1
1093,12/01/20,37.0,0.0,C1,1,77831,23/07/15,,1,3,18472930,2,0
1094,07/01/19,41.0,1.0,C8,0,56347,08/01/18,14/07/19,2,2,1175250,1,1
1095,08/01/19,24.0,1.0,C20,2,30442,05/09/18,29/07/19,1,1,950370,1,1
1096,07/01/20,26.0,0.0,C14,0,73363,22/05/20,14/07/20,2,2,0,1,1
1097,12/01/20,35.0,0.0,C5,1,69794,18/07/20,,2,2,2280790,4,0
1098,12/01/20,40.0,0.0,C10,1,41591,29/05/20,27/12/20,3,3,1016780,1,1
1099,12/01/20,32.0,1.0,C3,0,61413,08/02/20,,2,2,1769360,2,0
1101,08/01/19,33.0,0.0,C25,2,26592,09/09/18,27/08/19,1,1,1897250,1,1
1102,10/01/20,31.0,0.0,C7,2,73245,13/07/20,10/02/20,3,3,0,1,1
1103,12/01/20,26.0,0.0,C1,2,40318,08/07/20,28/11/20,1,1,0,1,1
1104,12/01/20,32.0,1.0,C7,2,73594,06/01/20,12/12/20,3,3,9271700,4,1
1105,03/01/19,42.0,0.0,C6,0,59168,06/02/18,18/03/19,1,1,1259100,2,1
1106,12/01/20,37.0,0.0,C21,1,49193,29/01/16,,1,2,17132800,3,0
1107,12/01/20,39.0,0.0,C20,2,65633,21/11/20,,3,3,0,1,0
1108,04/01/19,32.0,0.0,C15,1,47188,22/10/18,27/04/19,1,1,772720,1,1
1109,12/01/20,37.0,1.0,C27,0,88798,12/03/15,,1,3,20284600,3,0
1110,02/01/20,26.0,0.0,C18,1,41167,12/08/19,16/02/20,1,1,0,1,1
1111,12/01/20,40.0,0.0,C28,2,153109,06/02/13,,3,4,41660820,1,0
1112,05/01/19,38.0,1.0,C13,2,27432,28/09/18,21/05/19,1,1,1615970,1,1
1113,06/01/20,36.0,0.0,C9,2,50769,10/10/19,06/01/20,1,1,903470,1,1
1114,12/01/20,34.0,1.0,C9,1,85781,08/01/20,,3,3,1765870,2,0
1115,12/01/20,31.0,0.0,C16,2,64444,28/09/20,,2,2,0,1,0
1116,12/01/20,35.0,0.0,C17,1,89585,31/07/20,,2,2,1460340,2,0
1117,02/01/19,34.0,0.0,C26,2,52990,08/05/18,02/01/19,2,2,276220,1,1
1118,12/01/20,29.0,0.0,C7,0,49410,31/07/20,,2,2,14970770,4,0
1119,12/01/20,29.0,1.0,C21,1,41581,16/11/19,,1,1,19409190,4,0
1122,11/01/19,30.0,0.0,C18,1,80591,10/11/19,31/10/19,3,3,0,1,1
1123,01/01/20,43.0,1.0,C20,1,55112,30/04/16,01/05/20,1,2,8684000,1,1
1125,12/01/20,34.0,1.0,C18,0,71977,28/09/20,,3,3,977970,2,0
1126,05/01/20,38.0,0.0,C25,1,43747,17/04/20,05/08/20,2,2,0,1,1
1129,12/01/19,33.0,0.0,C6,0,73087,06/04/18,12/12/19,1,2,9474670,2,1
1130,02/01/20,27.0,0.0,C4,1,46464,31/10/19,20/02/20,1,1,0,1,1
1131,03/01/19,24.0,1.0,C19,0,68309,05/07/18,27/02/19,1,2,605860,1,1
1133,07/01/20,32.0,1.0,C27,2,44062,02/11/20,07/12/20,1,1,479380,1,1
1134,03/01/20,34.0,0.0,C19,1,112066,08/02/19,27/02/20,3,3,2785800,1,1
1136,01/01/19,35.0,1.0,C17,0,50118,30/11/18,01/05/19,2,2,0,1,1
1137,12/01/20,33.0,0.0,C21,1,102175,17/08/20,28/11/20,3,3,1023820,2,1
1138,07/01/20,31.0,0.0,C24,2,81440,29/05/20,20/07/20,3,3,0,1,1
1139,12/01/20,35.0,1.0,C25,0,49939,11/11/18,,1,1,11622640,2,0
1140,02/01/19,25.0,0.0,C29,1,46856,08/01/18,02/09/19,1,1,0,1,1
1141,04/01/19,37.0,1.0,C8,2,61133,15/09/18,04/05/19,3,3,249160,1,1
1143,11/01/19,32.0,0.0,C29,2,30860,14/05/18,11/07/19,1,2,3605360,1,1
1144,12/01/20,34.0,0.0,C4,2,69412,05/01/20,,2,2,5222230,3,0
1145,12/01/20,31.0,0.0,C20,2,60118,28/11/20,,2,2,0,1,0
1146,07/01/20,34.0,0.0,C26,1,27548,30/01/20,07/05/20,2,2,150010,1,1
1147,12/01/20,37.0,1.0,C29,0,69789,15/10/15,,2,4,25672950,2,0
1149,12/01/20,35.0,1.0,C28,1,82078,29/03/20,,3,3,4048630,2,0
1150,11/01/20,35.0,1.0,C1,2,38572,13/03/20,14/11/20,2,2,1119590,1,1
1151,01/01/20,33.0,0.0,C8,0,103994,29/08/19,01/11/20,4,4,140880,1,1
1152,03/01/19,34.0,1.0,C23,0,17607,01/05/19,27/02/19,2,2,134760,1,1
1153,12/01/20,34.0,1.0,C9,2,108284,11/03/20,,3,3,0,1,0
1154,05/01/19,33.0,0.0,C12,0,30106,24/11/18,05/02/19,1,1,104650,1,1
1155,03/01/19,25.0,1.0,C16,2,51796,11/06/18,15/03/19,1,1,415800,1,1
1156,05/01/19,31.0,0.0,C27,1,46239,17/09/18,30/04/19,1,1,443750,1,1
1157,12/01/20,31.0,0.0,C3,2,57356,12/07/20,,1,1,0,1,0
1158,07/01/20,33.0,1.0,C24,1,62905,08/05/19,07/12/20,3,3,2356380,1,1
1159,12/01/20,34.0,0.0,C10,2,50547,08/07/20,,3,3,700160,2,0
1160,05/01/20,28.0,0.0,C7,0,12779,21/02/20,15/05/20,1,1,0,1,1
1161,12/01/20,30.0,0.0,C12,1,67371,02/08/17,,1,3,23381570,1,0
1162,12/01/20,36.0,0.0,C21,2,114416,14/12/20,,3,3,0,1,0
1163,02/01/19,24.0,1.0,C8,0,22962,15/09/18,02/02/19,1,1,457120,1,1
1164,11/01/20,34.0,1.0,C7,2,32376,08/04/17,21/11/20,1,1,9214510,2,1
1165,12/01/20,39.0,1.0,C16,1,98374,10/01/18,,1,3,29252710,4,0
1166,11/01/20,35.0,0.0,C10,1,18378,08/07/20,11/02/20,1,1,0,1,1
1167,11/01/19,29.0,0.0,C23,0,22895,25/08/17,11/01/19,1,2,2096510,1,1
1169,12/01/20,33.0,0.0,C21,1,95188,31/07/20,,3,3,1009070,2,0
1172,05/01/20,28.0,0.0,C9,1,76076,12/01/19,22/05/20,2,2,2675260,1,1
1173,06/01/20,41.0,0.0,C22,2,26301,05/06/16,,1,1,6584010,1,0
1175,11/01/19,42.0,1.0,C27,2,52588,12/06/17,11/09/19,1,1,3704100,2,1
1177,12/01/20,26.0,0.0,C27,0,23094,11/01/19,,1,1,9893760,4,0
1178,12/01/20,42.0,0.0,C16,1,71974,03/09/20,,3,3,1497710,1,0
1179,12/01/20,52.0,1.0,C18,1,78200,13/01/17,,1,3,17287180,2,0
1180,09/01/20,33.0,1.0,C16,1,66416,14/06/20,27/09/20,2,2,0,1,1
1181,12/01/20,34.0,1.0,C22,1,122554,11/05/15,,1,4,53807450,2,0
1182,09/01/20,38.0,0.0,C24,0,75499,06/08/20,29/08/20,3,3,0,1,1
1183,07/01/20,35.0,0.0,C12,0,99876,30/01/20,20/07/20,3,3,0,1,1
1185,09/01/19,27.0,0.0,C24,2,39328,02/10/18,24/09/19,1,1,2646940,2,1
1186,01/01/19,30.0,1.0,C27,1,64699,13/02/18,13/01/19,2,3,0,1,1
1187,12/01/19,30.0,1.0,C8,2,109986,29/07/19,28/11/19,3,3,900420,1,1
1188,12/01/20,33.0,1.0,C8,0,101005,05/03/13,,2,4,31372160,1,0
1189,07/01/20,26.0,0.0,C19,1,15970,17/04/20,24/07/20,1,1,0,1,1
1190,12/01/20,28.0,0.0,C1,0,61991,10/04/20,,2,2,1303920,3,0
1191,12/01/20,37.0,0.0,C7,2,118722,23/06/17,,1,4,35362450,2,0
1192,09/01/19,24.0,1.0,C5,2,21234,07/11/19,19/09/19,1,1,0,1,1
1193,04/01/20,29.0,0.0,C28,2,50022,15/11/19,26/04/20,2,2,521860,1,1
1194,12/01/20,24.0,1.0,C15,0,61727,13/12/20,,2,2,0,1,0
1195,12/01/20,33.0,1.0,C27,1,55949,18/12/20,,2,2,0,1,0
1196,05/01/19,26.0,0.0,C23,0,46789,30/11/18,20/05/19,2,2,144060,1,1
1197,12/01/19,22.0,1.0,C6,0,26083,21/06/19,12/12/19,1,1,600000,2,1
1198,12/01/20,32.0,0.0,C4,2,70899,14/08/20,,2,2,1613740,3,0
1199,12/01/20,25.0,0.0,C28,0,19245,28/09/20,,1,1,0,1,0
1200,12/01/20,38.0,0.0,C20,1,107178,05/01/20,,3,3,2949270,1,0
1201,12/01/20,42.0,0.0,C22,2,43305,20/11/20,,2,2,0,1,0
1202,04/01/19,30.0,1.0,C10,2,75735,15/06/18,04/04/19,2,2,564380,1,1
1203,11/01/20,28.0,0.0,C22,1,51433,08/02/20,14/11/20,2,2,0,1,1
1204,07/01/20,37.0,0.0,C18,0,40035,13/05/18,14/07/20,1,1,7267150,1,1
1205,05/01/20,28.0,0.0,C14,1,95465,21/07/18,05/04/20,2,2,18340790,3,1
1206,12/01/20,42.0,1.0,C15,1,72584,28/06/19,,2,3,15938480,3,0
1207,04/01/20,28.0,0.0,C24,0,56498,04/12/20,04/12/20,2,2,0,1,1
1208,03/01/19,30.0,0.0,C10,2,36558,01/08/19,03/09/19,1,1,0,1,1
1209,12/01/20,35.0,0.0,C21,1,62599,30/11/20,,3,3,0,1,0
1210,12/01/20,37.0,0.0,C25,0,59653,19/12/20,,2,2,0,1,0
1211,07/01/20,27.0,1.0,C1,2,48097,22/06/20,17/07/20,3,3,0,1,1
1212,10/01/19,27.0,0.0,C9,0,47419,16/05/18,10/04/19,1,2,7414770,1,1
1213,12/01/20,49.0,0.0,C7,2,54491,09/07/18,,1,1,15537200,3,0
1214,12/01/20,38.0,0.0,C20,2,55698,08/01/20,,2,2,1226380,3,0
1215,08/01/20,26.0,0.0,C28,0,18088,29/05/20,29/07/20,1,1,0,1,1
1216,01/01/20,30.0,0.0,C1,1,37992,13/08/19,01/09/20,1,1,1816480,1,1
1217,10/01/19,38.0,0.0,C5,2,48409,08/01/19,10/03/19,1,1,0,1,1
1218,12/01/19,28.0,0.0,C12,1,37630,13/10/19,17/12/19,2,2,0,1,1
1219,01/01/20,22.0,1.0,C20,0,30295,25/10/19,31/12/19,1,1,0,1,1
1220,01/01/20,37.0,1.0,C29,2,90851,15/11/19,21/01/20,3,3,0,1,1
1222,12/01/20,33.0,1.0,C20,2,87845,13/07/19,,2,2,9263440,3,0
1223,03/01/20,28.0,0.0,C14,2,54527,16/01/20,03/04/20,2,2,0,1,1
1224,02/01/20,33.0,0.0,C28,2,78442,09/03/19,,3,3,4358500,3,0
1225,12/01/20,30.0,1.0,C11,1,42262,25/04/16,,1,1,12662250,3,0
1226,03/01/19,32.0,0.0,C7,0,12456,13/05/18,03/01/19,1,1,643150,1,1
1227,12/01/20,33.0,1.0,C12,2,71748,30/11/20,,2,2,0,1,0
1228,05/01/20,32.0,0.0,C9,1,45575,09/08/19,05/05/20,1,1,3087440,1,1
1229,08/01/20,36.0,0.0,C17,0,115006,17/12/17,29/07/20,1,4,43100100,1,1
1230,12/01/20,35.0,1.0,C8,2,92594,05/01/20,,3,3,2855230,2,0
1231,12/01/20,44.0,1.0,C7,2,82540,31/07/20,,3,3,797200,1,0
1232,10/01/19,30.0,0.0,C27,2,133978,31/05/15,28/10/19,2,4,14593130,2,1
1233,07/01/20,32.0,1.0,C5,1,42565,20/06/19,07/05/20,2,2,3980440,1,1
1234,12/01/20,38.0,0.0,C28,1,21755,29/06/18,,1,1,12219890,3,0
1235,03/01/20,34.0,0.0,C3,0,50372,12/08/19,27/02/20,1,1,262200,1,1
1236,10/01/19,42.0,0.0,C10,1,94965,14/11/16,10/06/19,1,2,4026360,1,1
1238,12/01/20,29.0,0.0,C12,0,106983,26/11/15,,2,4,57159050,4,0
1239,09/01/19,24.0,1.0,C3,2,50554,03/10/18,09/05/19,1,1,1884180,1,1
1242,07/01/20,43.0,1.0,C24,2,67971,02/10/20,07/11/20,3,3,452050,1,1
1243,12/01/20,40.0,1.0,C27,2,81975,18/07/16,,1,3,25133230,4,0
1244,11/01/20,36.0,1.0,C10,0,15291,19/05/20,16/11/20,2,2,751330,1,1
1245,12/01/20,32.0,0.0,C20,1,43975,07/03/20,28/11/20,2,2,163200,1,1
1246,05/01/19,31.0,1.0,C11,1,44069,18/11/18,05/02/19,1,1,806000,1,1
1247,11/01/20,32.0,0.0,C29,0,19217,12/01/19,14/11/20,1,1,3245370,1,1
1248,12/01/19,35.0,1.0,C27,1,39499,25/07/19,26/12/19,1,1,0,1,1
1249,12/01/20,23.0,0.0,C5,1,37143,14/01/20,,1,2,27355810,2,0
1250,01/01/20,40.0,1.0,C14,2,55519,22/05/18,27/01/20,1,1,4154190,1,1
1251,01/01/20,38.0,1.0,C25,1,130277,07/04/19,16/01/20,3,3,988020,1,1
1252,10/01/20,24.0,1.0,C6,0,47117,30/05/20,13/10/20,2,2,500420,1,1
1255,05/01/20,41.0,0.0,C2,0,84791,24/04/20,18/05/20,3,3,0,1,1
1258,11/01/19,29.0,1.0,C23,0,98630,21/07/19,11/01/19,2,2,62000,1,1
1259,12/01/20,39.0,0.0,C21,1,72550,05/07/18,,1,2,20792700,3,0
1260,04/01/19,31.0,1.0,C17,0,15520,28/12/18,26/04/19,1,1,0,1,1
1261,05/01/19,29.0,0.0,C17,0,73103,25/11/16,14/05/19,2,2,1452130,1,1
1262,01/01/19,31.0,0.0,C20,0,66074,16/06/18,01/02/19,2,2,0,1,1
1263,12/01/20,38.0,0.0,C16,1,62041,12/12/19,,2,2,29562230,3,0
1264,05/01/19,27.0,1.0,C19,2,77369,29/04/16,05/02/19,1,3,1445310,1,1
1265,12/01/20,35.0,0.0,C7,0,60358,24/06/18,,1,2,10702790,3,0
1267,12/01/20,30.0,0.0,C19,2,35658,31/10/19,,1,1,7440160,2,0
1268,12/01/20,38.0,0.0,C26,2,66569,09/01/20,,2,2,783480,2,0
1269,12/01/19,37.0,1.0,C2,0,98306,27/04/16,16/12/19,1,2,9411200,2,1
1271,12/01/20,39.0,1.0,C12,0,108122,31/08/18,,5,5,34630160,2,0
1272,08/01/20,32.0,1.0,C20,1,38456,18/07/20,29/07/20,2,2,0,1,1
1273,12/01/20,32.0,1.0,C11,2,72186,12/07/20,,2,2,0,1,0
1274,12/01/20,54.0,0.0,C15,2,145861,06/08/18,,1,4,50986970,2,0
1275,01/01/19,30.0,1.0,C18,0,10883,23/09/18,25/01/19,1,1,0,1,1
1276,12/01/20,37.0,0.0,C22,1,42785,21/10/19,,1,1,1401640,1,0
1277,11/01/19,32.0,0.0,C22,1,53471,05/06/19,21/11/19,2,2,438620,1,1
1278,08/01/20,31.0,0.0,C5,2,78444,04/11/20,29/07/20,3,3,0,1,1
1279,02/01/19,24.0,1.0,C3,1,34521,26/10/18,02/09/19,1,1,250000,1,1
1280,05/01/19,41.0,1.0,C20,1,100150,10/10/18,05/09/19,3,3,1368420,1,1
1281,12/01/19,29.0,0.0,C10,0,65870,29/08/19,12/12/19,3,3,272220,1,1
1283,12/01/20,28.0,1.0,C7,0,50693,30/07/19,,2,2,6357950,1,0
1284,12/01/20,28.0,1.0,C2,1,53931,14/11/19,,1,1,5026280,4,0
1285,09/01/19,31.0,0.0,C12,2,55419,27/10/18,09/12/19,2,2,2404630,1,1
1286,12/01/20,35.0,0.0,C15,0,81271,10/02/20,,3,3,722870,2,0
1287,08/01/19,26.0,1.0,C7,1,52789,28/05/18,08/10/19,1,1,1227460,1,1
1288,12/01/19,34.0,0.0,C20,1,94237,10/05/19,12/05/19,3,3,0,1,1
1289,08/01/20,37.0,0.0,C1,2,39644,30/05/18,29/07/20,1,1,7686550,2,1
1290,12/01/20,37.0,1.0,C24,2,27467,15/08/19,,1,1,5565420,3,0
1294,12/01/20,23.0,0.0,C20,2,89580,28/09/20,,3,3,262990,1,0
1295,03/01/19,31.0,0.0,C23,2,51643,29/04/16,17/03/19,1,2,-14310,1,1
1296,02/01/19,26.0,0.0,C19,2,50803,06/06/18,02/03/19,1,1,220840,1,1
1297,04/01/19,38.0,1.0,C20,1,18106,12/07/18,04/12/19,1,1,428080,1,1
1298,09/01/20,36.0,1.0,C28,1,72219,07/04/19,27/09/20,2,2,4359960,1,1
1300,04/01/20,35.0,0.0,C19,2,39823,11/02/19,21/04/20,1,1,350000,1,1
1301,09/01/20,33.0,0.0,C7,1,74620,07/11/19,09/06/20,2,2,2649220,1,1
1303,03/01/20,33.0,1.0,C26,2,78813,26/10/19,13/03/20,2,2,350000,1,1
1304,01/01/20,27.0,1.0,C21,1,32574,30/07/19,01/02/20,1,1,351360,1,1
1305,03/01/19,25.0,1.0,C24,0,21150,10/08/18,17/03/19,1,1,632420,1,1
1306,05/01/19,35.0,1.0,C15,0,26928,22/05/18,21/05/19,1,1,1805810,1,1
1307,05/01/19,35.0,0.0,C17,0,55638,05/04/19,05/10/19,3,3,0,1,1
1308,12/01/19,36.0,0.0,C29,0,58027,09/05/19,29/11/19,3,3,0,1,1
1309,03/01/20,34.0,0.0,C11,1,70921,04/04/19,03/03/20,3,3,2498800,1,1
1312,05/01/19,21.0,1.0,C6,0,22115,30/05/18,19/05/19,1,1,579740,1,1
1314,01/01/19,28.0,0.0,C13,2,36070,20/05/18,25/01/19,1,1,0,1,1
1315,03/01/20,34.0,0.0,C6,1,66225,25/04/19,03/02/20,2,2,2748590,1,1
1316,12/01/20,34.0,1.0,C28,1,75773,23/10/18,,2,3,37833950,3,0
1318,10/01/19,29.0,0.0,C8,2,111414,16/08/19,13/10/19,3,3,0,1,1
1319,10/01/20,40.0,1.0,C5,2,25178,19/01/20,23/10/20,1,1,2836200,1,1
1320,06/01/20,36.0,0.0,C22,2,67498,01/02/20,19/06/20,2,2,1264800,1,1
1321,11/01/20,34.0,0.0,C20,0,76396,22/05/20,22/11/20,2,2,500880,1,1
1322,12/01/20,28.0,0.0,C2,1,48963,28/09/20,,2,2,250040,1,0
1323,02/01/20,44.0,1.0,C6,1,67140,08/04/19,30/01/20,1,1,1752360,1,1
1324,12/01/20,38.0,0.0,C22,1,57190,28/11/20,,3,3,0,1,0
1325,12/01/20,34.0,0.0,C25,2,69401,09/04/20,,3,3,500860,1,0
1326,06/01/20,28.0,1.0,C20,1,41463,14/10/19,13/06/20,1,1,1282690,1,1
1327,12/01/20,40.0,1.0,C29,0,37413,20/06/19,,1,2,33998640,4,0
1328,12/01/20,26.0,1.0,C4,1,39790,29/11/20,,1,1,0,1,0
1329,01/01/19,31.0,0.0,C29,2,70088,09/10/18,31/12/18,1,1,0,1,1
1330,11/01/19,46.0,1.0,C3,0,116163,07/11/17,19/11/19,1,4,12476730,1,1
1331,06/01/19,39.0,1.0,C7,1,17493,29/09/18,21/06/19,1,1,478360,1,1
1333,12/01/20,34.0,1.0,C11,2,43026,28/09/20,21/12/20,2,2,0,1,1
1334,12/01/20,40.0,0.0,C19,1,107712,18/07/19,,4,4,24857720,4,0
1335,12/01/20,34.0,0.0,C18,2,157124,13/08/15,,2,3,23471030,3,0
1336,08/01/20,28.0,0.0,C29,2,76525,29/05/20,29/07/20,3,3,0,1,1
1337,10/01/19,50.0,1.0,C10,1,55465,23/07/15,10/01/19,2,3,2591670,1,1
1338,06/01/20,33.0,0.0,C28,0,33154,02/01/20,19/06/20,3,3,680590,1,1
1339,01/01/20,30.0,0.0,C5,0,24291,25/10/19,,1,1,0,1,0
1340,03/01/19,32.0,0.0,C15,1,70038,18/11/18,17/03/19,2,2,100190,1,1
1341,12/01/20,35.0,0.0,C21,0,53117,31/07/20,,3,3,832510,2,0
1342,07/01/20,32.0,1.0,C20,0,31057,24/11/19,18/07/20,2,2,807040,1,1
1343,02/01/20,36.0,1.0,C26,1,75417,10/01/13,02/10/20,2,3,8137390,1,1
1345,12/01/20,29.0,0.0,C29,0,15186,18/07/20,,2,2,432940,1,0
1347,08/01/19,31.0,0.0,C25,0,54901,27/05/19,08/05/19,2,2,0,1,1
1348,12/01/19,36.0,0.0,C25,2,58052,23/06/19,12/12/19,2,2,551530,1,1
1349,01/01/20,33.0,0.0,C4,0,67126,19/08/17,16/01/20,1,3,4877210,1,1
1350,01/01/19,39.0,0.0,C15,0,43705,06/12/18,01/08/19,2,2,0,1,1
1351,12/01/20,27.0,0.0,C8,0,74837,11/07/20,,2,2,0,1,0
1352,12/01/20,33.0,0.0,C15,1,99415,08/01/20,29/11/20,2,2,191040,1,1
1353,05/01/19,44.0,0.0,C12,0,49049,06/09/18,05/07/19,2,2,749150,1,1
1354,09/01/19,34.0,1.0,C20,2,54212,10/09/18,21/09/19,2,3,11686450,1,1
1356,06/01/20,31.0,1.0,C11,2,29306,08/08/19,21/06/20,2,2,1638630,1,1
1357,02/01/20,39.0,0.0,C29,2,105400,13/01/20,02/09/20,3,3,0,1,1
1358,12/01/20,32.0,0.0,C22,1,44463,12/05/20,,2,2,0,1,0
1359,09/01/19,31.0,0.0,C1,2,52007,07/05/19,29/08/19,2,2,0,1,1
1360,06/01/20,32.0,0.0,C20,0,107592,30/11/19,14/06/20,4,4,3068720,1,1
1361,05/01/19,40.0,0.0,C17,2,26796,21/11/18,05/02/19,1,1,566200,1,1
1362,12/01/19,29.0,0.0,C20,1,72843,28/09/19,21/12/19,2,2,0,1,1
1363,05/01/20,45.0,1.0,C19,0,32736,26/07/15,16/05/20,2,3,12628580,1,1
1364,08/01/20,43.0,1.0,C12,1,87325,04/11/20,29/07/20,3,3,566440,1,1
1365,12/01/19,30.0,0.0,C18,2,25483,25/05/19,12/06/19,1,1,1525920,1,1
1366,12/01/20,39.0,0.0,C22,0,17496,19/09/20,12/05/20,2,2,0,1,1
1369,07/01/19,29.0,1.0,C10,0,54231,01/01/18,20/07/19,1,1,1601650,1,1
1370,12/01/20,37.0,1.0,C22,2,66350,22/05/18,,1,1,12707450,1,0
1371,12/01/20,27.0,0.0,C26,0,28447,27/06/18,15/12/20,1,1,17620700,2,1
1372,12/01/20,31.0,1.0,C21,2,37695,17/07/20,,1,1,2397340,4,0
1373,09/01/19,34.0,0.0,C26,2,47651,06/06/19,26/09/19,2,2,363000,1,1
1374,12/01/20,34.0,0.0,C5,1,88121,06/09/18,,1,2,23297720,1,0
1375,05/01/19,48.0,1.0,C1,2,44722,21/09/18,05/02/19,1,1,1081690,1,1
1376,01/01/19,23.0,0.0,C23,2,44907,07/09/18,25/01/19,1,1,0,1,1
1378,12/01/20,28.0,1.0,C28,0,52711,07/11/20,28/12/20,2,2,501960,1,1
1379,12/01/20,29.0,0.0,C1,0,68975,11/03/20,,2,2,0,1,0
1380,07/01/19,28.0,1.0,C17,1,77197,30/10/18,30/06/19,2,2,2973920,1,1
1381,12/01/20,41.0,1.0,C9,2,82617,10/02/20,,3,3,351230,1,0
1382,12/01/20,33.0,1.0,C16,2,68259,07/05/19,,3,3,9207200,2,0
1383,10/01/19,28.0,0.0,C19,0,88777,08/02/19,28/09/19,2,2,0,1,1
1384,09/01/19,34.0,0.0,C20,0,38059,25/10/15,30/08/19,1,1,5075440,2,1
1385,06/01/20,31.0,1.0,C23,0,74265,27/04/20,06/05/20,3,3,0,1,1
1386,02/01/20,27.0,1.0,C26,2,25458,25/06/19,18/02/20,1,1,1164500,1,1
1387,09/01/19,35.0,0.0,C15,2,51930,21/07/19,30/08/19,2,2,200000,1,1
1388,03/01/19,32.0,0.0,C26,0,44566,24/12/18,03/03/19,2,2,100880,1,1
1390,03/01/19,51.0,0.0,C15,0,81150,28/11/16,17/03/19,2,3,605840,1,1
1392,09/01/19,40.0,1.0,C13,1,89118,08/12/13,23/09/19,1,4,5338460,2,1
1393,12/01/20,30.0,0.0,C3,2,54154,22/06/20,,2,2,1241460,2,0
1394,02/01/19,36.0,0.0,C25,1,57908,17/09/18,02/08/19,2,2,253900,1,1
1395,11/01/19,46.0,1.0,C5,2,30292,08/02/19,11/10/19,1,1,0,1,1
1396,08/01/19,31.0,0.0,C16,1,54821,23/05/18,22/08/19,2,2,4586180,1,1
1397,05/01/20,37.0,1.0,C11,1,106794,07/04/19,05/12/20,3,3,1399000,1,1
1398,01/01/19,32.0,1.0,C18,1,44160,19/09/18,16/01/19,2,2,0,1,1
1399,12/01/20,37.0,1.0,C16,2,48576,17/07/20,,2,2,1320720,2,0
1400,05/01/20,39.0,0.0,C4,2,59112,03/02/20,16/05/20,2,2,0,1,1
1401,12/01/20,32.0,1.0,C4,1,58073,09/06/20,,3,3,229200,1,0
1402,06/01/19,33.0,1.0,C6,0,19072,18/02/18,06/07/19,1,1,1684920,1,1
1403,05/01/19,36.0,0.0,C1,0,64693,29/06/18,17/05/19,2,2,1690620,1,1
1405,12/01/20,33.0,0.0,C12,1,119870,07/07/19,,3,3,7758650,4,0
1406,09/01/19,33.0,0.0,C28,1,80586,27/04/16,22/09/19,1,3,3060390,1,1
1407,08/01/20,27.0,0.0,C26,1,27806,12/09/19,29/07/20,1,1,1195750,1,1
1409,09/01/19,33.0,1.0,C5,1,81561,07/07/19,30/08/19,3,3,0,1,1
1410,11/01/20,25.0,0.0,C5,2,44061,07/03/20,17/11/20,1,1,0,1,1
1411,06/01/20,40.0,0.0,C8,0,126416,15/11/19,22/06/20,3,3,1833630,2,1
1412,12/01/20,34.0,0.0,C12,1,77528,28/11/20,,3,3,0,1,0
1413,10/01/19,27.0,0.0,C29,2,29181,21/05/18,24/10/19,1,1,4514140,1,1
1414,12/01/20,31.0,1.0,C29,1,47329,11/06/17,,1,2,20941450,3,0
1415,03/01/20,29.0,0.0,C20,1,20641,11/01/19,23/03/20,1,1,944190,2,1
1416,12/01/20,32.0,1.0,C17,1,55374,28/09/20,,1,1,919460,2,0
1417,01/01/20,38.0,0.0,C20,2,41446,15/08/19,18/01/20,1,1,552030,1,1
1418,08/01/19,31.0,0.0,C17,2,67679,12/01/18,29/07/19,1,1,1592290,1,1
1419,12/01/20,34.0,0.0,C23,0,17855,07/10/20,,1,1,503720,1,0
1421,11/01/20,27.0,0.0,C21,1,62396,28/06/20,15/11/20,3,3,695650,1,1
1422,05/01/20,31.0,1.0,C12,2,58946,25/08/18,05/01/20,2,2,6187090,2,1
1424,06/01/19,31.0,0.0,C24,0,48369,08/10/18,06/01/19,2,2,1502540,1,1
1425,02/01/19,26.0,0.0,C16,0,37613,28/01/18,30/01/19,1,1,442880,1,1
1426,12/01/20,37.0,0.0,C1,1,98220,11/06/17,,1,3,25624290,2,0
